|time:0|1:2|2:0|3:0|4:1|5:1|6:0|7:0
|time:1201,062|1:48|2:9|3:16|4:14|5:18|6:0|7:16
|time:1202,114|1:46|2:12|3:15|4:13|5:17|6:0|7:16
|time:1203,177|1:43|2:10|3:21|4:12|5:15|6:0|7:16
|time:1204,228|1:43|2:12|3:20|4:12|5:15|6:0|7:16
|time:1205,279|1:43|2:14|3:22|4:12|5:15|6:0|7:16
|time:1206,343|1:42|2:13|3:23|4:11|5:15|6:0|7:16
|time:1207,403|1:42|2:16|3:21|4:11|5:15|6:0|7:16
|time:1208,455|1:41|2:19|3:20|4:11|5:15|6:0|7:15
|time:1209,502|1:40|2:14|3:13|4:10|5:15|6:0|7:15
|time:1210,54|1:39|2:14|3:16|4:10|5:14|6:0|7:15
|time:1211,599|1:38|2:17|3:14|4:10|5:13|6:0|7:15
|time:1212,629|1:38|2:19|3:13|4:10|5:13|6:0|7:15
|time:1213,67|1:37|2:16|3:10|4:10|5:13|6:0|7:14
|time:1214,714|1:38|2:19|3:12|4:10|5:13|6:0|7:15
|time:1215,745|1:38|2:18|3:14|4:11|5:12|6:0|7:15
|time:1216,781|1:38|2:13|3:12|4:11|5:12|6:0|7:15
|time:1217,833|1:36|2:20|3:17|4:11|5:12|6:0|7:13
|time:1218,859|1:35|2:16|3:12|4:11|5:11|6:0|7:13
|time:1219,899|1:36|2:13|3:13|4:11|5:11|6:0|7:14
|time:1220,942|1:35|2:12|3:13|4:11|5:11|6:0|7:13
|time:1221,995|1:35|2:15|3:16|4:11|5:11|6:0|7:13
|time:1223,05|1:35|2:14|3:16|4:11|5:11|6:0|7:13
|time:1224,093|1:35|2:14|3:10|4:11|5:11|6:0|7:13
|time:1225,126|1:34|2:14|3:12|4:11|5:11|6:0|7:12
|time:1226,168|1:33|2:15|3:15|4:11|5:10|6:0|7:12
|time:1227,203|1:32|2:16|3:15|4:11|5:9|6:0|7:12
|time:1228,239|1:31|2:12|3:19|4:11|5:9|6:0|7:11
|time:1229,273|1:31|2:16|3:16|4:10|5:9|6:0|7:12
|time:1230,315|1:30|2:16|3:13|4:9|5:9|6:0|7:12
|time:1231,339|1:28|2:8|3:15|4:9|5:9|6:0|7:10
|time:1232,388|1:28|2:16|3:17|4:9|5:9|6:0|7:10
|time:1233,418|1:28|2:16|3:15|4:9|5:9|6:0|7:10
|time:1234,462|1:28|2:12|3:13|4:9|5:9|6:0|7:10
|time:1235,669|1:27|2:10|3:16|4:9|5:9|6:0|7:9
|time:1236,704|1:25|2:8|3:18|4:8|5:9|6:0|7:8
|time:1237,741|1:24|2:9|3:17|4:8|5:9|6:0|7:7
|time:1238,764|1:23|2:13|3:18|4:8|5:8|6:0|7:7
|time:1239,801|1:23|2:20|3:15|4:8|5:8|6:0|7:7
|time:1240,829|1:22|2:19|3:18|4:8|5:8|6:0|7:6
|time:1241,866|1:22|2:18|3:15|4:8|5:8|6:0|7:6
|time:1242,898|1:22|2:22|3:17|4:8|5:8|6:0|7:6
|time:1243,921|1:22|2:13|3:19|4:8|5:8|6:0|7:6
|time:1244,953|1:22|2:15|3:18|4:8|5:8|6:0|7:6
|time:1245,979|1:22|2:14|3:22|4:8|5:8|6:0|7:6
|time:1247,02|1:22|2:19|3:24|4:8|5:8|6:0|7:6
|time:1248,057|1:22|2:19|3:21|4:8|5:8|6:0|7:6
|time:1249,092|1:22|2:13|3:14|4:8|5:8|6:0|7:6
|time:1250,121|1:24|2:11|3:12|4:8|5:8|6:0|7:8
|time:1251,167|1:23|2:9|3:16|4:8|5:8|6:0|7:7
|time:1252,19|1:23|2:14|3:17|4:8|5:8|6:0|7:7
|time:1253,215|1:22|2:11|3:18|4:8|5:8|6:0|7:6
|time:1254,247|1:22|2:12|3:14|4:8|5:8|6:0|7:6
|time:1255,288|1:21|2:10|3:23|4:7|5:8|6:0|7:6
|time:1256,324|1:21|2:13|3:15|4:7|5:8|6:0|7:6
|time:1257,356|1:21|2:10|3:25|4:7|5:8|6:0|7:6
|time:1258,454|1:20|2:5|3:26|4:7|5:7|6:0|7:6
|time:1259,491|1:21|2:9|3:21|4:7|5:7|6:0|7:7
|time:1260,524|1:21|2:11|3:19|4:7|5:7|6:0|7:7
|time:1261,555|1:20|2:10|3:21|4:7|5:7|6:0|7:6
|time:1262,59|1:20|2:10|3:17|4:7|5:7|6:0|7:6
|time:1263,624|1:20|2:10|3:17|4:7|5:7|6:0|7:6
|time:1264,658|1:19|2:14|3:13|4:7|5:6|6:0|7:6
|time:1265,699|1:19|2:15|3:21|4:7|5:6|6:0|7:6
|time:1266,738|1:19|2:18|3:17|4:7|5:6|6:0|7:6
|time:1267,778|1:19|2:16|3:22|4:7|5:6|6:0|7:6
|time:1268,81|1:19|2:14|3:18|4:7|5:6|6:0|7:6
|time:1269,851|1:20|2:14|3:15|4:7|5:6|6:0|7:7
|time:1270,891|1:19|2:15|3:16|4:6|5:6|6:0|7:7
|time:1271,923|1:18|2:17|3:15|4:6|5:6|6:0|7:6
|time:1272,953|1:18|2:17|3:16|4:6|5:6|6:0|7:6
|time:1273,984|1:18|2:17|3:16|4:6|5:6|6:0|7:6
|time:1275,038|1:18|2:22|3:15|4:6|5:6|6:0|7:6
|time:1276,068|1:18|2:18|3:15|4:6|5:6|6:0|7:6
|time:1277,09|1:16|2:17|3:19|4:6|5:4|6:0|7:6
|time:1278,112|1:16|2:15|3:22|4:6|5:4|6:0|7:6
|time:1279,153|1:16|2:16|3:15|4:6|5:4|6:0|7:6
|time:1280,175|1:17|2:15|3:16|4:6|5:4|6:0|7:7
|time:1281,205|1:16|2:20|3:16|4:6|5:4|6:0|7:6
|time:1282,235|1:16|2:23|3:18|4:6|5:4|6:0|7:6
|time:1283,273|1:16|2:12|3:15|4:6|5:4|6:0|7:6
|time:1284,294|1:16|2:15|3:18|4:6|5:4|6:0|7:6
|time:1285,322|1:16|2:19|3:22|4:6|5:4|6:0|7:6
|time:1286,352|1:16|2:13|3:21|4:6|5:4|6:0|7:6
|time:1287,378|1:16|2:16|3:16|4:6|5:4|6:0|7:6
|time:1288,402|1:15|2:11|3:19|4:6|5:4|6:0|7:5
|time:1289,43|1:14|2:14|3:18|4:6|5:3|6:0|7:5
|time:1290,455|1:15|2:17|3:19|4:6|5:3|6:0|7:6
|time:1291,48|1:14|2:20|3:21|4:5|5:3|6:0|7:6
|time:1292,519|1:13|2:11|3:18|4:5|5:3|6:0|7:5
|time:1293,554|1:13|2:16|3:14|4:5|5:3|6:0|7:5
|time:1294,594|1:14|2:17|3:16|4:5|5:3|6:0|7:6
|time:1295,626|1:13|2:15|3:19|4:4|5:3|6:0|7:6
|time:1296,661|1:13|2:15|3:19|4:4|5:3|6:0|7:6
|time:1297,69|1:12|2:20|3:19|4:4|5:3|6:0|7:5
|time:1298,715|1:12|2:14|3:20|4:4|5:3|6:0|7:5
|time:1299,742|1:12|2:17|3:19|4:4|5:3|6:0|7:5
|time:1300,781|1:13|2:16|3:24|4:4|5:3|6:0|7:6
|time:1301,803|1:12|2:9|3:19|4:4|5:3|6:0|7:5
|time:1302,84|1:12|2:16|3:19|4:4|5:3|6:0|7:5
|time:1303,864|1:12|2:16|3:22|4:4|5:3|6:0|7:5
|time:1304,906|1:12|2:19|3:21|4:4|5:3|6:0|7:5
|time:1305,934|1:12|2:21|3:22|4:4|5:3|6:0|7:5
|time:1306,969|1:12|2:15|3:22|4:4|5:3|6:0|7:5
|time:1307,999|1:12|2:19|3:17|4:4|5:3|6:0|7:5
|time:1309,031|1:12|2:15|3:18|4:4|5:3|6:0|7:5
|time:1310,067|1:12|2:19|3:16|4:4|5:3|6:0|7:5
|time:1311,09|1:13|2:20|3:11|4:4|5:3|6:0|7:6
|time:1312,12|1:12|2:14|3:14|4:4|5:3|6:0|7:5
|time:1313,154|1:12|2:18|3:13|4:4|5:3|6:0|7:5
|time:1314,177|1:12|2:16|3:15|4:4|5:3|6:0|7:5
|time:1315,201|1:12|2:21|3:18|4:4|5:3|6:0|7:5
|time:1316,226|1:12|2:17|3:16|4:4|5:3|6:0|7:5
|time:1317,263|1:12|2:17|3:21|4:4|5:3|6:0|7:5
|time:1318,285|1:11|2:21|3:21|4:3|5:3|6:0|7:5
|time:1319,313|1:11|2:14|3:22|4:3|5:3|6:0|7:5
|time:1320,334|1:11|2:14|3:25|4:3|5:3|6:0|7:5
|time:1321,365|1:12|2:8|3:21|4:3|5:3|6:0|7:6
|time:1322,391|1:11|2:8|3:27|4:3|5:3|6:0|7:5
|time:1323,42|1:11|2:14|3:16|4:3|5:3|6:0|7:5
|time:1324,451|1:11|2:11|3:20|4:3|5:3|6:0|7:5
|time:1325,487|1:11|2:17|3:15|4:3|5:3|6:0|7:5
|time:1326,516|1:11|2:19|3:14|4:3|5:3|6:0|7:5
|time:1327,546|1:10|2:17|3:24|4:3|5:3|6:0|7:4
|time:1328,581|1:10|2:17|3:21|4:3|5:3|6:0|7:4
|time:1329,608|1:10|2:18|3:26|4:3|5:3|6:0|7:4
|time:1330,632|1:11|2:19|3:22|4:3|5:3|6:0|7:5
|time:1331,665|1:11|2:15|3:20|4:3|5:3|6:0|7:5
|time:1332,693|1:10|2:18|3:23|4:3|5:3|6:0|7:4
|time:1333,724|1:10|2:12|3:23|4:3|5:3|6:0|7:4
|time:1334,745|1:10|2:9|3:19|4:3|5:3|6:0|7:4
|time:1335,779|1:10|2:8|3:22|4:3|5:3|6:0|7:4
|time:1336,806|1:10|2:6|3:22|4:3|5:3|6:0|7:4
|time:1337,842|1:10|2:8|3:21|4:3|5:3|6:0|7:4
|time:1338,886|1:10|2:11|3:21|4:3|5:3|6:0|7:4
|time:1339,927|1:11|2:12|3:16|4:3|5:3|6:0|7:5
|time:1340,955|1:12|2:14|3:17|4:3|5:3|6:0|7:6
|time:1341,995|1:12|2:15|3:17|4:3|5:3|6:0|7:6
|time:1343,059|1:10|2:21|3:24|4:3|5:3|6:0|7:4
|time:1344,092|1:10|2:13|3:19|4:3|5:3|6:0|7:4
|time:1345,124|1:10|2:17|3:21|4:3|5:3|6:0|7:4
|time:1346,161|1:10|2:23|3:17|4:3|5:3|6:0|7:4
|time:1347,19|1:10|2:20|3:20|4:3|5:3|6:0|7:4
|time:1348,224|1:10|2:15|3:19|4:3|5:3|6:0|7:4
|time:1349,255|1:10|2:17|3:19|4:3|5:3|6:0|7:4
|time:1350,281|1:10|2:19|3:21|4:3|5:3|6:0|7:4
|time:1351,32|1:9|2:23|3:23|4:3|5:2|6:0|7:4
|time:1352,347|1:9|2:18|3:26|4:3|5:2|6:0|7:4
|time:1353,383|1:9|2:22|3:25|4:3|5:2|6:0|7:4
|time:1354,406|1:9|2:21|3:25|4:3|5:2|6:0|7:4
|time:1355,443|1:9|2:18|3:26|4:3|5:2|6:0|7:4
|time:1356,473|1:9|2:13|3:21|4:3|5:2|6:0|7:4
|time:1357,502|1:8|2:12|3:23|4:3|5:1|6:0|7:4
|time:1358,525|1:8|2:12|3:25|4:3|5:1|6:0|7:4
|time:1359,56|1:8|2:11|3:20|4:3|5:1|6:0|7:4
|time:1360,584|1:8|2:14|3:23|4:3|5:1|6:0|7:4
|time:1361,603|1:8|2:12|3:24|4:3|5:1|6:0|7:4
|time:1362,627|1:8|2:14|3:20|4:3|5:1|6:0|7:4
|time:1363,659|1:8|2:16|3:21|4:3|5:1|6:0|7:4
|time:1364,678|1:8|2:21|3:25|4:3|5:1|6:0|7:4
|time:1365,707|1:7|2:20|3:22|4:3|5:0|6:0|7:4
|time:1366,737|1:7|2:14|3:22|4:3|5:0|6:0|7:4
|time:1367,768|1:7|2:18|3:20|4:3|5:0|6:0|7:4
|time:1368,793|1:6|2:16|3:18|4:2|5:0|6:0|7:4
|time:1369,814|1:6|2:16|3:19|4:2|5:0|6:0|7:4
|time:1370,845|1:6|2:21|3:16|4:2|5:0|6:0|7:4
|time:1371,881|1:5|2:18|3:17|4:2|5:0|6:0|7:3
|time:1372,91|1:5|2:16|3:15|4:2|5:0|6:0|7:3
|time:1373,929|1:5|2:20|3:19|4:2|5:0|6:0|7:3
|time:1374,949|1:5|2:13|3:16|4:2|5:0|6:0|7:3
|time:1375,984|1:5|2:12|3:23|4:2|5:0|6:0|7:3
|time:1377,01|1:5|2:12|3:15|4:2|5:0|6:0|7:3
|time:1378,036|1:5|2:16|3:21|4:2|5:0|6:0|7:3
|time:1379,057|1:5|2:12|3:21|4:2|5:0|6:0|7:3
|time:1380,075|1:5|2:15|3:15|4:2|5:0|6:0|7:3
|time:1381,095|1:5|2:18|3:16|4:2|5:0|6:0|7:3
|time:1382,126|1:5|2:16|3:23|4:2|5:0|6:0|7:3
|time:1383,147|1:4|2:16|3:17|4:1|5:0|6:0|7:3
|time:1384,171|1:4|2:11|3:20|4:1|5:0|6:0|7:3
|time:1385,198|1:5|2:15|3:16|4:1|5:0|6:0|7:4
|time:1386,234|1:5|2:13|3:26|4:1|5:0|6:0|7:4
|time:1387,269|1:5|2:12|3:17|4:1|5:0|6:0|7:4
|time:1388,298|1:4|2:14|3:21|4:1|5:0|6:0|7:3
|time:1389,329|1:4|2:6|3:20|4:1|5:0|6:0|7:3
|time:1390,356|1:4|2:9|3:22|4:1|5:0|6:0|7:3
|time:1391,379|1:4|2:13|3:22|4:1|5:0|6:0|7:3
|time:1392,398|1:4|2:20|3:18|4:1|5:0|6:0|7:3
|time:1393,417|1:4|2:18|3:25|4:1|5:0|6:0|7:3
|time:1394,439|1:4|2:14|3:12|4:1|5:0|6:0|7:3
|time:1395,463|1:4|2:23|3:16|4:1|5:0|6:0|7:3
|time:1396,496|1:4|2:21|3:15|4:1|5:0|6:0|7:3
|time:1397,519|1:4|2:24|3:17|4:1|5:0|6:0|7:3
|time:1398,551|1:4|2:25|3:15|4:1|5:0|6:0|7:3
|time:1399,582|1:4|2:21|3:18|4:1|5:0|6:0|7:3
|time:1400,612|1:4|2:23|3:22|4:1|5:0|6:0|7:3
|time:1401,635|1:4|2:18|3:16|4:1|5:0|6:0|7:3
|time:1402,654|1:5|2:14|3:15|4:1|5:0|6:0|7:4
|time:1403,689|1:4|2:16|3:17|4:1|5:0|6:0|7:3
|time:1404,712|1:4|2:13|3:17|4:1|5:0|6:0|7:3
|time:1405,749|1:3|2:19|3:16|4:1|5:0|6:0|7:2
|time:1406,778|1:3|2:8|3:15|4:1|5:0|6:0|7:2
|time:1407,808|1:3|2:12|3:20|4:1|5:0|6:0|7:2
|time:1408,837|1:3|2:11|3:27|4:1|5:0|6:0|7:2
|time:1409,861|1:3|2:13|3:22|4:1|5:0|6:0|7:2
|time:1410,885|1:3|2:11|3:23|4:1|5:0|6:0|7:2
|time:1411,905|1:3|2:12|3:19|4:1|5:0|6:0|7:2
|time:1412,926|1:3|2:15|3:20|4:1|5:0|6:0|7:2
|time:1414,094|1:3|2:11|3:19|4:1|5:0|6:0|7:2
|time:1415,13|1:3|2:14|3:16|4:1|5:0|6:0|7:2
|time:1416,153|1:3|2:10|3:19|4:1|5:0|6:0|7:2
|time:1417,178|1:3|2:16|3:23|4:1|5:0|6:0|7:2
|time:1418,203|1:3|2:17|3:19|4:1|5:0|6:0|7:2
|time:1419,232|1:3|2:21|3:25|4:1|5:0|6:0|7:2
|time:1420,267|1:4|2:17|3:18|4:1|5:0|6:0|7:3
|time:1421,299|1:3|2:13|3:19|4:1|5:0|6:0|7:2
|time:1422,322|1:3|2:14|3:17|4:1|5:0|6:0|7:2
|time:1423,341|1:2|2:18|3:21|4:1|5:0|6:0|7:1
|time:1424,371|1:2|2:15|3:22|4:1|5:0|6:0|7:1
|time:1425,404|1:2|2:25|3:16|4:1|5:0|6:0|7:1
|time:1426,432|1:2|2:16|3:15|4:1|5:0|6:0|7:1
|time:1427,461|1:2|2:17|3:18|4:1|5:0|6:0|7:1
|time:1428,491|1:2|2:17|3:22|4:1|5:0|6:0|7:1
|time:1429,519|1:2|2:18|3:16|4:1|5:0|6:0|7:1
|time:1430,543|1:2|2:20|3:17|4:1|5:0|6:0|7:1
|time:1431,573|1:2|2:21|3:18|4:1|5:0|6:0|7:1
|time:1432,594|1:2|2:16|3:21|4:1|5:0|6:0|7:1
|time:1433,629|1:2|2:13|3:21|4:1|5:0|6:0|7:1
|time:1434,659|1:2|2:12|3:20|4:1|5:0|6:0|7:1
|time:1435,683|1:2|2:13|3:27|4:1|5:0|6:0|7:1
|time:1436,714|1:2|2:14|3:20|4:1|5:0|6:0|7:1
|time:1437,74|1:2|2:13|3:23|4:1|5:0|6:0|7:1
|time:1438,767|1:2|2:12|3:23|4:1|5:0|6:0|7:1
|time:1439,791|1:2|2:11|3:19|4:1|5:0|6:0|7:1
|time:1440,816|1:2|2:13|3:20|4:1|5:0|6:0|7:1
|time:1441,85|1:2|2:9|3:22|4:1|5:0|6:0|7:1
|time:1442,881|1:2|2:10|3:15|4:1|5:0|6:0|7:1
|time:1443,911|1:2|2:9|3:25|4:1|5:0|6:0|7:1
|time:1444,933|1:2|2:11|3:20|4:1|5:0|6:0|7:1
|time:1445,965|1:2|2:16|3:16|4:1|5:0|6:0|7:1
|time:1446,999|1:2|2:17|3:17|4:1|5:0|6:0|7:1
|time:1448,032|1:2|2:14|3:17|4:1|5:0|6:0|7:1
|time:1449,063|1:2|2:15|3:14|4:1|5:0|6:0|7:1
|time:1450,08|1:2|2:19|3:19|4:1|5:0|6:0|7:1
|time:1451,112|1:2|2:19|3:20|4:1|5:0|6:0|7:1
|time:1452,142|1:2|2:18|3:21|4:1|5:0|6:0|7:1
|time:1453,165|1:2|2:20|3:16|4:1|5:0|6:0|7:1
|time:1454,261|1:2|2:18|3:14|4:1|5:0|6:0|7:1
|time:1455,279|1:2|2:19|3:14|4:1|5:0|6:0|7:1
|time:1456,299|1:2|2:21|3:18|4:1|5:0|6:0|7:1
|time:1457,32|1:2|2:19|3:19|4:1|5:0|6:0|7:1
|time:1458,339|1:2|2:20|3:19|4:1|5:0|6:0|7:1
|time:1459,369|1:2|2:21|3:21|4:1|5:0|6:0|7:1
|time:1460,386|1:2|2:25|3:22|4:1|5:0|6:0|7:1
|time:1461,409|1:2|2:21|3:20|4:1|5:0|6:0|7:1
|time:1462,428|1:2|2:20|3:21|4:1|5:0|6:0|7:1
|time:1463,451|1:2|2:20|3:20|4:1|5:0|6:0|7:1
|time:1464,475|1:2|2:15|3:16|4:1|5:0|6:0|7:1
|time:1465,503|1:3|2:15|3:18|4:1|5:0|6:0|7:2
|time:1466,525|1:3|2:17|3:17|4:1|5:0|6:0|7:2
|time:1467,558|1:3|2:18|3:19|4:1|5:0|6:0|7:2
|time:1468,581|1:2|2:18|3:20|4:1|5:0|6:0|7:1
|time:1469,614|1:2|2:25|3:18|4:1|5:0|6:0|7:1
|time:1470,642|1:2|2:20|3:15|4:1|5:0|6:0|7:1
|time:1471,672|1:2|2:19|3:21|4:1|5:0|6:0|7:1
|time:1472,704|1:2|2:19|3:23|4:1|5:0|6:0|7:1
|time:1473,735|1:2|2:21|3:19|4:1|5:0|6:0|7:1
|time:1474,762|1:2|2:19|3:23|4:1|5:0|6:0|7:1
|time:1475,797|1:2|2:25|3:19|4:1|5:0|6:0|7:1
|time:1476,815|1:2|2:26|3:20|4:1|5:0|6:0|7:1
|time:1477,839|1:2|2:21|3:20|4:1|5:0|6:0|7:1
|time:1478,869|1:2|2:23|3:23|4:1|5:0|6:0|7:1
|time:1479,89|1:2|2:17|3:22|4:1|5:0|6:0|7:1
|time:1480,912|1:2|2:20|3:27|4:1|5:0|6:0|7:1
|time:1481,94|1:2|2:19|3:26|4:1|5:0|6:0|7:1
|time:1482,958|1:2|2:19|3:25|4:1|5:0|6:0|7:1
|time:1483,988|1:2|2:17|3:17|4:1|5:0|6:0|7:1
|time:1485,016|1:2|2:16|3:20|4:1|5:0|6:0|7:1
|time:1486,038|1:2|2:17|3:21|4:1|5:0|6:0|7:1
|time:1487,071|1:2|2:15|3:23|4:1|5:0|6:0|7:1
|time:1488,1|1:2|2:11|3:19|4:1|5:0|6:0|7:1
|time:1489,133|1:2|2:13|3:20|4:1|5:0|6:0|7:1
|time:1490,162|1:2|2:19|3:18|4:1|5:0|6:0|7:1
|time:1491,183|1:1|2:11|3:17|4:0|5:0|6:0|7:1
|time:1492,203|1:1|2:14|3:21|4:0|5:0|6:0|7:1
|time:1493,225|1:1|2:17|3:21|4:0|5:0|6:0|7:1
|time:1494,241|1:1|2:22|3:19|4:0|5:0|6:0|7:1
|time:1495,272|1:1|2:27|3:19|4:0|5:0|6:0|7:1
|time:1496,303|1:1|2:16|3:22|4:0|5:0|6:0|7:1
|time:1497,324|1:1|2:24|3:19|4:0|5:0|6:0|7:1
|time:1498,352|1:1|2:16|3:22|4:0|5:0|6:0|7:1
|time:1499,381|1:1|2:20|3:29|4:0|5:0|6:0|7:1
|time:1500,4|1:1|2:14|3:25|4:0|5:0|6:0|7:1
|time:1501,43|1:1|2:15|3:22|4:0|5:0|6:0|7:1
|time:1502,463|1:1|2:16|3:18|4:0|5:0|6:0|7:1
|time:1503,497|1:1|2:12|3:17|4:0|5:0|6:0|7:1
|time:1504,521|1:1|2:13|3:19|4:0|5:0|6:0|7:1
|time:1505,55|1:1|2:13|3:19|4:0|5:0|6:0|7:1
|time:1506,581|1:1|2:15|3:15|4:0|5:0|6:0|7:1
|time:1507,613|1:1|2:19|3:18|4:0|5:0|6:0|7:1
|time:1508,634|1:1|2:16|3:23|4:0|5:0|6:0|7:1
|time:1509,664|1:1|2:6|3:16|4:0|5:0|6:0|7:1
|time:1510,684|1:1|2:6|3:17|4:0|5:0|6:0|7:1
|time:1511,706|1:1|2:13|3:19|4:0|5:0|6:0|7:1
|time:1512,738|1:1|2:13|3:23|4:0|5:0|6:0|7:1
|time:1513,762|1:1|2:16|3:20|4:0|5:0|6:0|7:1
|time:1514,793|1:1|2:13|3:21|4:0|5:0|6:0|7:1
|time:1515,81|1:1|2:13|3:20|4:0|5:0|6:0|7:1
|time:1516,828|1:1|2:11|3:23|4:0|5:0|6:0|7:1
|time:1517,862|1:1|2:11|3:26|4:0|5:0|6:0|7:1
|time:1518,893|1:1|2:17|3:22|4:0|5:0|6:0|7:1
|time:1519,926|1:1|2:20|3:25|4:0|5:0|6:0|7:1
|time:1520,955|1:1|2:26|3:23|4:0|5:0|6:0|7:1
|time:1521,98|1:1|2:23|3:23|4:0|5:0|6:0|7:1
|time:1523,005|1:1|2:19|3:18|4:0|5:0|6:0|7:1
|time:1524,026|1:1|2:21|3:22|4:0|5:0|6:0|7:1
|time:1525,051|1:1|2:15|3:21|4:0|5:0|6:0|7:1
|time:1526,082|1:1|2:18|3:24|4:0|5:0|6:0|7:1
|time:1527,111|1:1|2:16|3:21|4:0|5:0|6:0|7:1
|time:1528,139|1:1|2:19|3:19|4:0|5:0|6:0|7:1
|time:1529,171|1:1|2:25|3:25|4:0|5:0|6:0|7:1
|time:1530,19|1:1|2:19|3:21|4:0|5:0|6:0|7:1
|time:1531,208|1:1|2:18|3:21|4:0|5:0|6:0|7:1
|time:1532,226|1:1|2:10|3:19|4:0|5:0|6:0|7:1
|time:1533,244|1:1|2:11|3:22|4:0|5:0|6:0|7:1
|time:1534,278|1:1|2:9|3:14|4:0|5:0|6:0|7:1
|time:1535,311|1:1|2:10|3:16|4:0|5:0|6:0|7:1
|time:1536,334|1:1|2:20|3:16|4:0|5:0|6:0|7:1
|time:1537,351|1:1|2:18|3:13|4:0|5:0|6:0|7:1
|time:1538,377|1:1|2:20|3:13|4:0|5:0|6:0|7:1
|time:1539,417|1:1|2:20|3:25|4:0|5:0|6:0|7:1
|time:1540,587|1:1|2:7|3:15|4:0|5:0|6:0|7:1
|time:1541,615|1:1|2:10|3:17|4:0|5:0|6:0|7:1
|time:1542,64|1:1|2:14|3:21|4:0|5:0|6:0|7:1
|time:1543,67|1:1|2:12|3:20|4:0|5:0|6:0|7:1
|time:1544,689|1:1|2:16|3:21|4:0|5:0|6:0|7:1
|time:1545,72|1:1|2:17|3:18|4:0|5:0|6:0|7:1
|time:1546,737|1:1|2:17|3:17|4:0|5:0|6:0|7:1
|time:1547,772|1:1|2:22|3:22|4:0|5:0|6:0|7:1
|time:1548,801|1:1|2:23|3:19|4:0|5:0|6:0|7:1
|time:1549,834|1:1|2:19|3:17|4:0|5:0|6:0|7:1
|time:1550,868|1:1|2:19|3:19|4:0|5:0|6:0|7:1
|time:1551,891|1:1|2:19|3:19|4:0|5:0|6:0|7:1
|time:1552,916|1:1|2:20|3:22|4:0|5:0|6:0|7:1
|time:1553,939|1:1|2:15|3:20|4:0|5:0|6:0|7:1
|time:1554,962|1:1|2:19|3:18|4:0|5:0|6:0|7:1
|time:1555,992|1:1|2:20|3:19|4:0|5:0|6:0|7:1
|time:1557,012|1:1|2:22|3:18|4:0|5:0|6:0|7:1
|time:1558,047|1:1|2:24|3:19|4:0|5:0|6:0|7:1
|time:1559,069|1:1|2:20|3:22|4:0|5:0|6:0|7:1
|time:1560,093|1:1|2:12|3:23|4:0|5:0|6:0|7:1
|time:1561,116|1:1|2:11|3:20|4:0|5:0|6:0|7:1
|time:1562,141|1:1|2:12|3:24|4:0|5:0|6:0|7:1
|time:1563,172|1:1|2:14|3:23|4:0|5:0|6:0|7:1
|time:1564,202|1:1|2:17|3:22|4:0|5:0|6:0|7:1
|time:1565,234|1:1|2:15|3:20|4:0|5:0|6:0|7:1
|time:1566,268|1:1|2:21|3:19|4:0|5:0|6:0|7:1
|time:1567,3|1:1|2:18|3:20|4:0|5:0|6:0|7:1
|time:1568,334|1:1|2:15|3:22|4:0|5:0|6:0|7:1
|time:1569,366|1:1|2:11|3:16|4:0|5:0|6:0|7:1
|time:1570,4|1:1|2:16|3:18|4:0|5:0|6:0|7:1
|time:1571,422|1:1|2:10|3:23|4:0|5:0|6:0|7:1
|time:1572,452|1:1|2:15|3:18|4:0|5:0|6:0|7:1
|time:1573,483|1:1|2:15|3:18|4:0|5:0|6:0|7:1
|time:1574,515|1:1|2:16|3:18|4:0|5:0|6:0|7:1
|time:1575,531|1:1|2:14|3:17|4:0|5:0|6:0|7:1
|time:1576,558|1:1|2:18|3:17|4:0|5:0|6:0|7:1
|time:1577,579|1:1|2:18|3:11|4:0|5:0|6:0|7:1
|time:1578,598|1:1|2:24|3:16|4:0|5:0|6:0|7:1
|time:1579,63|1:1|2:21|3:16|4:0|5:0|6:0|7:1
|time:1580,648|1:1|2:18|3:22|4:0|5:0|6:0|7:1
|time:1581,67|1:1|2:19|3:13|4:0|5:0|6:0|7:1
|time:1582,688|1:1|2:22|3:18|4:0|5:0|6:0|7:1
|time:1583,721|1:1|2:19|3:20|4:0|5:0|6:0|7:1
|time:1584,744|1:1|2:12|3:18|4:0|5:0|6:0|7:1
|time:1585,778|1:1|2:18|3:22|4:0|5:0|6:0|7:1
|time:1586,795|1:1|2:17|3:20|4:0|5:0|6:0|7:1
|time:1587,821|1:1|2:20|3:26|4:0|5:0|6:0|7:1
|time:1588,851|1:1|2:23|3:18|4:0|5:0|6:0|7:1
|time:1589,877|1:1|2:22|3:22|4:0|5:0|6:0|7:1
|time:1590,908|1:1|2:22|3:21|4:0|5:0|6:0|7:1
|time:1591,938|1:1|2:19|3:16|4:0|5:0|6:0|7:1
|time:1592,957|1:1|2:20|3:23|4:0|5:0|6:0|7:1
|time:1593,981|1:1|2:20|3:20|4:0|5:0|6:0|7:1
|time:1595,001|1:1|2:17|3:17|4:0|5:0|6:0|7:1
|time:1596,025|1:1|2:11|3:20|4:0|5:0|6:0|7:1
|time:1597,047|1:1|2:15|3:22|4:0|5:0|6:0|7:1
|time:1598,075|1:1|2:9|3:23|4:0|5:0|6:0|7:1
|time:1599,099|1:1|2:12|3:23|4:0|5:0|6:0|7:1
